fecha,afluencia
2023-12-04,3540000
2023-12-05,3665089
2023-12-06,3607244
2023-12-07,3636009
2023-12-08,3703929
2023-12-09,2978039
2023-12-10,2058296
2023-12-11,3432041
2023-12-12,3033228
2023-12-13,3451789
2023-12-14,3473768
2023-12-15,3544220
2023-12-16,2985515
2023-12-17,2240951
2023-12-18,3346300
2023-12-19,3364297
2023-12-20,3455312
2023-12-21,3373105
2023-12-22,3305002
2023-12-23,2716231
2023-12-24,1486898
2023-12-25,1052493
2023-12-26,2519952
2023-12-27,2755686
2023-12-28,2829770
2023-12-29,2826431
2023-12-30,2377940
2023-12-31,1283768
2024-01-01,987685
2024-01-02,2642690
2024-01-03,2980536
2024-01-04,3065296
2024-01-05,3123693
2024-01-06,2256105
2024-01-07,1536902
2024-01-08,3047580
2024-01-09,3178209
2024-01-10,3260227
2024-01-11,3264062
2024-01-12,3342612
2024-01-13,2603241
2024-01-14,1617833
2024-01-15,3258183
2024-01-16,3279691
2024-01-17,3302497
2024-01-18,3306763
2024-01-19,3314276
2024-01-20,2604067
2024-01-21,1588806
2024-01-22,3181588
2024-01-23,3226778
2024-01-24,3277911
2024-01-25,3307144
2024-01-26,3428979
2024-01-27,2644017
2024-01-28,1663652
2024-01-29,3250358
2024-01-30,3376264
2024-01-31,3466193
2024-02-01,3494757
2024-02-02,3559247
2024-02-03,2777804
2024-02-04,1774388
2024-02-05,1852827
2024-02-06,3476083
2024-02-07,3519721
2024-02-08,3526864
2024-02-09,3621113
2024-02-10,2858814
2024-02-11,1784250
2024-02-12,3511497
2024-02-13,3669617
2024-02-14,3703593
2024-02-15,3608612
2024-02-16,3721087
2024-02-17,2591064
2024-02-18,1783137
2024-02-19,3572075
2024-02-20,3590259
2024-02-21,3664177
2024-02-22,3674508
2024-02-23,3861289
2024-02-24,2873486
2024-02-25,1811795
2024-02-26,3557312
2024-02-27,3584341
2024-02-28,3676024
2024-02-29,3668950
2024-03-01,3931964
2024-03-02,2866467
2024-03-03,1785846
2024-03-04,3603374
2024-03-05,3643182
2024-03-06,3674483
2024-03-07,3768468
2024-03-08,3350197
2024-03-09,2665705
2024-03-10,1719196
2024-03-11,3582020
2024-03-12,3617175
2024-03-13,3640811
2024-03-14,3610598
2024-03-15,3728309
2024-03-16,2767942
2024-03-17,1721343
2024-03-18,1807749
2024-03-19,3610180
2024-03-20,3632529
2024-03-21,3572473
2024-03-22,3645536
2024-03-23,2735282
2024-03-24,1748616
2024-03-25,3109222
2024-03-26,3079930
2024-03-27,3111836
2024-03-28,2188121
2024-03-29,1536809
2024-03-30,1762493
2024-03-31,1449311
2024-04-01,3257645
2024-04-02,3241281
2024-04-03,3333902
2024-04-04,3368920
2024-04-05,3443721
2024-04-06,2658492
2024-04-07,1681090
2024-04-08,3355067
2024-04-09,3601888
2024-04-10,3639380
2024-04-11,3655809
2024-04-12,3726309
2024-04-13,2781236
2024-04-14,1697181
2024-04-15,3546754
2024-04-16,3646682
2024-04-17,3660021
2024-04-18,3664715
2024-04-19,3693503
2024-04-20,2964239
2024-04-21,1796764
2024-04-22,3605386
2024-04-23,3672078
2024-04-24,3736255
2024-04-25,3709249
2024-04-26,3792068
2024-04-27,2848532
2024-04-28,1856290
2024-04-29,3617448
2024-04-30,3626831
2024-05-01,2124062
2024-05-02,3770149
2024-05-03,3780879
2024-05-04,2912010
2024-05-05,1813525
2024-05-06,3660101
2024-05-07,3720230
2024-05-08,3721717
2024-05-09,3753061
2024-05-10,2930689
2024-05-11,2573811
2024-05-12,1703666
2024-05-13,3452036
2024-05-14,3672490
2024-05-15,3400467
2024-05-16,3805203
2024-05-17,3789392
2024-05-18,2859713
2024-05-19,1970217
2024-05-20,3629001
2024-05-21,3647185
2024-05-22,3579011
2024-05-23,3750059
2024-05-24,3898960
2024-05-25,2833703
2024-05-26,1854829
2024-05-27,3454207
2024-05-28,3610854
2024-05-29,3736741
2024-05-30,3596541
2024-05-31,4011953
2024-06-01,2835585
2024-06-02,1684371
2024-06-03,3442154
2024-06-04,3588300
2024-06-05,3685058
2024-06-06,3641395
2024-06-07,3729107
2024-06-08,2822682
2024-06-09,1787879
2024-06-10,3544122
2024-06-11,3606458
2024-06-12,3608828
2024-06-13,3627968
2024-06-14,3690010
2024-06-15,2953695
2024-06-16,1772546
2024-06-17,3447147
2024-06-18,3500664
2024-06-19,3547849
2024-06-20,3542683
2024-06-21,3557668
2024-06-22,2831256
2024-06-23,1794104
2024-06-24,3403972
2024-06-25,3433444
2024-06-26,3494752
2024-06-27,3367280
2024-06-28,3541014
2024-06-29,3034966
2024-06-30,1731107
2024-07-01,3220346
2024-07-02,3410991
2024-07-03,3490198
2024-07-04,3444699
2024-07-05,3482871
2024-07-06,2837355
2024-07-07,1789904
2024-07-08,3314887
2024-07-09,3263125
2024-07-10,3388377
2024-07-11,3361388
2024-07-12,3481668
2024-07-13,2844528
2024-07-14,1790611
2024-07-15,3305682
2024-07-16,3258266
2024-07-17,3474079
2024-07-18,3412911
2024-07-19,3383758
2024-07-20,2830185
2024-07-21,1912107
2024-07-22,3195880
2024-07-23,3290238
2024-07-24,3341934
2024-07-25,3284717
2024-07-26,3326130
2024-07-27,2682507
2024-07-28,1794535
2024-07-29,3205649
2024-07-30,3288489
2024-07-31,3385308
2024-08-01,3487836
2024-08-02,3486703
2024-08-03,2847450
2024-08-04,1873041
2024-08-05,3430205
2024-08-06,3480185
2024-08-07,3502065
2024-08-08,3529375
2024-08-09,3548334
2024-08-10,2774878
2024-08-11,1795593
2024-08-12,3400127
2024-08-13,3470454
2024-08-14,3584875
2024-08-15,3534887
2024-08-16,3616957
2024-08-17,2918795
2024-08-18,1931440
2024-08-19,3542851
2024-08-20,3614467
2024-08-21,3682634
2024-08-22,3672405
2024-08-23,3685861
2024-08-24,2912709
2024-08-25,1967713
2024-08-26,3606912
2024-08-27,3655124
2024-08-28,3749079
2024-08-29,3749982
2024-08-30,3885511
2024-08-31,2933306
2024-09-01,1936914
2024-09-02,3791254
2024-09-03,3874329
2024-09-04,3877604
2024-09-05,3892376
2024-09-06,3918477
2024-09-07,2916934
2024-09-08,1870256
2024-09-09,3794405
2024-09-10,3841740
2024-09-11,3888361
2024-09-12,3925761
2024-09-13,3931857
2024-09-14,2894110
2024-09-15,1707601
2024-09-16,1564187
2024-09-17,3849389
2024-09-18,3932055
2024-09-19,3855707
2024-09-20,4069158
2024-09-21,3018673
2024-09-22,1925374
2024-09-23,3825358
2024-09-24,3862629
2024-09-25,3889596
2024-09-26,3710287
2024-09-27,3888127
2024-09-28,2859663
2024-09-29,1810441
2024-09-30,3682614
2024-10-01,2063723
2024-10-02,3437884
2024-10-03,3964897
2024-10-04,4039620
2024-10-05,3074722
2024-10-06,1840387
2024-10-07,3840348
2024-10-08,3885615
2024-10-09,3927025
2024-10-10,3960309
2024-10-11,4042064
2024-10-12,3097260
2024-10-13,1914499
2024-10-14,3868510
2024-10-15,3931876
2024-10-16,4020995
2024-10-17,3999712
2024-10-18,4053469
2024-10-19,3385760
2024-10-20,2002205
2024-10-21,3695198
2024-10-22,3916281
2024-10-23,4024636
2024-10-24,3988722
2024-10-25,4190895
2024-10-26,3250091
2024-10-27,2243810
2024-10-28,3971117
2024-10-29,3946700
2024-10-30,4114782
2024-10-31,4061730
2024-11-01,3461463
2024-11-02,2588718
2024-11-03,1843419
2024-11-04,3823406
2024-11-05,3909720
2024-11-06,3983520
2024-11-07,3989769
2024-11-08,4066787
2024-11-09,3098334
2024-11-10,1982766
2024-11-11,3880777
2024-11-12,3922835
2024-11-13,3986698
2024-11-14,4030593
2024-11-15,4168429
2024-11-16,3177255
2024-11-17,2081684
2024-11-18,2164285
2024-11-19,3909423
2024-11-20,3857352
2024-11-21,3930157
2024-11-22,4050606
2024-11-23,3011144
2024-11-24,1948213
2024-11-25,3636961
2024-11-26,3839309
2024-11-27,3927283
2024-11-28,3934216
2024-11-29,4098064
2024-11-30,3065767
2024-12-01,2090096
2024-12-02,3827179
2024-12-03,3889624
2024-12-04,3981068
2024-12-05,4033352
2024-12-06,4042586
2024-12-07,3246267
2024-12-08,2152634
2024-12-09,3837480
2024-12-10,3944966
2024-12-11,3991210
2024-12-12,3380820
2024-12-13,3946615
2024-12-14,3263297
2024-12-15,2305720
2024-12-16,3670134
2024-12-17,3691160
2024-12-18,3792479
2024-12-19,3721220
2024-12-20,3749326
2024-12-21,3208284
2024-12-22,2361531
2024-12-23,3378968
2024-12-24,2308021
2024-12-25,1089114
2024-12-26,2938852
2024-12-27,3140620
2024-12-28,2793748
2024-12-29,2073987
2024-12-30,3006683
2024-12-31,2145005
2025-01-01,1010058
2025-01-02,2859712
2025-01-03,3151053
2025-01-04,2828226
2025-01-05,1995528
2025-01-06,3107901
2025-01-07,3378442
2025-01-08,3496293
2025-01-09,3464987
2025-01-10,3526874
2025-01-11,2686856
2025-01-12,1798578
2025-01-13,3493954
2025-01-14,3488172
2025-01-15,3569850
2025-01-16,3596904
2025-01-17,3579782
2025-01-18,2869801
2025-01-19,1797165
2025-01-20,3510534
2025-01-21,3512434
2025-01-22,3588723
2025-01-23,3605692
2025-01-24,3656896
2025-01-25,2884142
2025-01-26,1819355
2025-01-27,3565091
2025-01-28,3598314
2025-01-29,3653482
2025-01-30,3638609
2025-01-31,3820661
2025-02-01,2835483
2025-02-02,1698701
2025-02-03,1880787
2025-02-04,3704490
2025-02-05,3697178
2025-02-06,3716781
2025-02-07,3792255
2025-02-08,2903394
2025-02-09,1792912
2025-02-10,3696434
2025-02-11,3794995
2025-02-12,3888798
2025-02-13,3872426
2025-02-14,3938875
2025-02-15,2858731
2025-02-16,1847879
2025-02-17,3800329
2025-02-18,3898492
2025-02-19,3878349
2025-02-20,3976640
2025-02-21,4033247
2025-02-22,2988053
2025-02-23,1896560
2025-02-24,3859506
2025-02-25,3891828
2025-02-26,3928251
2025-02-27,4067336
2025-02-28,4135013
2025-03-01,3013089
2025-03-02,1889873
2025-03-03,3855935
2025-03-04,3856866
2025-03-05,3888388
2025-03-06,3905443
2025-03-07,4013543
2025-03-08,2555599
2025-03-09,2032300
2025-03-10,3830593
2025-03-11,3871076
2025-03-12,3940638
2025-03-13,3932745
2025-03-14,4039757
2025-03-15,3045663
2025-03-16,1926114
2025-03-17,1972198
2025-03-18,3893606
2025-03-19,4050660
2025-03-20,3937733
2025-03-21,4074166
2025-03-22,2936312
2025-03-23,1879769
2025-03-24,3891021
2025-03-25,3915173
2025-03-26,3942997
2025-03-27,3984137
2025-03-28,4097951
2025-03-29,2990099
2025-03-30,1888961
2025-03-31,3810979
2025-04-01,3891626
2025-04-02,4033868
2025-04-03,3976335
2025-04-04,4007285
2025-04-05,3038330
2025-04-06,1913105
2025-04-07,3792584
2025-04-08,3856183
2025-04-09,3896811
2025-04-10,3940029
2025-04-11,3965352
2025-04-12,2964741
2025-04-13,1912460
2025-04-14,3365141
2025-04-15,3419004
2025-04-16,3402864
2025-04-17,2324772
2025-04-18,1619079
2025-04-19,1938910
2025-04-20,1666178
2025-04-21,3377341
2025-04-22,3529254
2025-04-23,3659387
2025-04-24,3730006
2025-04-25,3761166
2025-04-26,3019837
2025-04-27,2031251
2025-04-28,3822042
2025-04-29,3821607
2025-04-30,3913370
2025-05-01,2095217
2025-05-02,3669029
2025-05-03,2881345
2025-05-04,1859176
2025-05-05,3247176
2025-05-06,3874772
2025-05-07,3918117
2025-05-08,3861953
2025-05-09,3901929
2025-05-10,2490909
2025-05-11,1721362
2025-05-12,3800698
2025-05-13,3824708
2025-05-14,3836505
2025-05-15,3617703
2025-05-16,3872200
2025-05-17,2893337
2025-05-18,1920386
2025-05-19,3781372
2025-05-20,3887432
2025-05-21,3931481
2025-05-22,3987560
2025-05-23,4022543
2025-05-24,2963889
2025-05-25,1920156
2025-05-26,3779287
2025-05-27,3884443
2025-05-28,4016277
2025-05-29,3934608
2025-05-30,3945651
2025-05-31,2967965
2025-06-01,1904754
2025-06-02,3746512
2025-06-03,3681178
2025-06-04,3911348
2025-06-05,3976444
2025-06-06,4007336
2025-06-07,3037946
2025-06-08,1906257
2025-06-09,3728737
2025-06-10,3765720
2025-06-11,3794748
2025-06-12,3788762
2025-06-13,3887545
2025-06-14,3007324
2025-06-15,1807311
2025-06-16,3567787
2025-06-17,3685083
2025-06-18,3772092
2025-06-19,3627498
2025-06-20,3820535
2025-06-21,2941746
2025-06-22,1632229
2025-06-23,3538912
2025-06-24,3574241
2025-06-25,3760921
2025-06-26,3729517
2025-06-27,3867298
2025-06-28,3226852
2025-06-29,1885660
2025-06-30,3570437
2025-07-01,3731874
2025-07-02,3762480
2025-07-03,3759929
2025-07-04,3816761
2025-07-05,3037707
2025-07-06,1951132
2025-07-07,3590941
2025-07-08,3634090
2025-07-09,3691820
2025-07-10,3660035
2025-07-11,3713967
2025-07-12,2973207
2025-07-13,1960353
2025-07-14,3531702
2025-07-15,3618004
2025-07-16,3569840
2025-07-17,3665890
2025-07-18,3721257
2025-07-19,2948364
2025-07-20,1966436
2025-07-21,3486488
2025-07-22,3567212
2025-07-23,3617211
2025-07-24,3581687
2025-07-25,3611274
2025-07-26,2954702
2025-07-27,1948187
2025-07-28,3429497
2025-07-29,3487883
2025-07-30,3604013
2025-07-31,3571641
2025-08-01,3647841
2025-08-02,3042906
2025-08-03,1988709
2025-08-04,3623643
2025-08-05,3704785
2025-08-06,3641531
2025-08-07,3658791
2025-08-08,3768542
2025-08-09,3016893
2025-08-10,1995099
2025-08-11,3661591
2025-08-12,3652148
2025-08-13,3749705
2025-08-14,3775575
2025-08-15,3889814
2025-08-16,3108577
2025-08-17,2063839
2025-08-18,3733040
2025-08-19,3796678
2025-08-20,3873654
2025-08-21,3847213
2025-08-22,3913688
2025-08-23,3067619
2025-08-24,2074858
2025-08-25,3855868
2025-08-26,3949300
2025-08-27,4010460
2025-08-28,4023023
2025-08-29,4127189
2025-08-30,3233192
2025-08-31,2245758
2025-09-01,3879292
2025-09-02,3960124
2025-09-03,4060573
2025-09-04,4061193
2025-09-05,4224893
2025-09-06,3210335
2025-09-07,1985426
2025-09-08,4029297
2025-09-09,4087887
2025-09-10,4116776
2025-09-11,4084541
2025-09-12,4217101
2025-09-13,3017129
2025-09-14,1901119
2025-09-15,2791115
2025-09-16,1511416
2025-09-17,3997694
2025-09-18,4105822
2025-09-19,4144573
2025-09-20,3045173
2025-09-21,1894097
2025-09-22,3945771
2025-09-23,4064414
2025-09-24,4164926
2025-09-25,4058674
2025-09-26,4052583
2025-09-27,3001072
2025-09-28,1899927
2025-09-29,3843983
2025-09-30,3916779
2025-10-01,4026289
2025-10-02,3645553
2025-10-03,4083494
2025-10-04,3076010
2025-10-05,2200172
2025-10-06,3957966
2025-10-07,4013457
2025-10-08,3990030
2025-10-09,3964975
2025-10-10,4127949
2025-10-11,3066573
2025-10-12,2008167
2025-10-13,3968885
2025-10-14,4062105
2025-10-15,4134680
2025-10-16,4170914
2025-10-17,4216502
2025-10-18,3509333
2025-10-19,2151621
2025-10-20,3980758
2025-10-21,4107677
2025-10-22,4138340
2025-10-23,4145006
2025-10-24,4295849
2025-10-25,3429185
2025-10-26,2446913
2025-10-27,3990997
2025-10-28,4266859
2025-10-29,3965509
2025-10-30,4189769
2025-10-31,4240602
2025-11-01,3393817
2025-11-02,2187079
2025-11-03,4388558
2025-11-04,4590992
2025-11-05,4716631
2025-11-06,4665274
2025-11-07,4703468
2025-11-08,3639239
2025-11-09,2333728
2025-11-10,4543854
2025-11-11,4599771
2025-11-12,4746750
2025-11-13,4737230
2025-11-14,4890645
2025-11-15,3275202
2025-11-16,2461455
2025-11-17,2694580
2025-11-18,4622523
2025-11-19,4748450
2025-11-20,4407217
2025-11-21,4756221
2025-11-22,3650491
2025-11-23,2398244
2025-11-24,4297093
2025-11-25,4433007
2025-11-26,4710848
2025-11-27,4656732
2025-11-28,4890902
2025-11-29,3950910
2025-11-30,2544536
2025-12-01,4129443
2025-12-02,4209592
2025-12-03,4236256
2025-12-04,4218312
2025-12-05,4298214
2025-12-06,3654371
2025-12-07,2306615
2025-12-08,4102150
2025-12-09,4247815
2025-12-10,4301986
2025-12-11,4267560
2025-12-12,3772424
2025-12-13,3378982
2025-12-14,2336692
2025-12-15,4033360
2025-12-16,4042589
2025-12-17,4006070
2025-12-18,3964374
2025-12-19,4066291
2025-12-20,3436643
2025-12-21,2583463
2025-12-22,3768119
2025-12-23,3622204
2025-12-24,2495453
2025-12-25,1085554
2025-12-26,3012184
2025-12-27,2831817
2025-12-28,2109569
2025-12-29,3245622
2025-12-30,3173998
2025-12-31,2301456
2026-01-01,1016060
2026-01-02,2819551
2026-01-03,2815078
2026-01-04,2136563
2026-01-05,3712823
2026-01-06,3243557
2026-01-07,3660137
2026-01-08,3673412
2026-01-09,3859859
2026-01-10,2817434
2026-01-11,1788002
2026-01-12,3669276
2026-01-13,3647501
2026-01-14,3701194
2026-01-15,3729919
2026-01-16,3818763
2026-01-17,2980226
2026-01-18,1872779
2026-01-19,3710496
2026-01-20,3734885
2026-01-21,3759042
2026-01-22,3780534
2026-01-23,3848496
2026-01-24,2981888
2026-01-25,1896356
2026-01-26,3732947
2026-01-27,3767125
2026-01-28,3817629
2026-01-29,3850144
2026-01-30,3980541
2026-01-31,2966947
2026-02-01,1950849
2026-02-02,1965346
2026-02-03,3987151
2026-02-04,4008922
2026-02-05,4011197
2026-02-06,4142476
2026-02-07,3084076
2026-02-08,1888000
2026-02-09,3961587
2026-02-10,4023693
2026-02-11,4096389
2026-02-12,4097485
2026-02-13,4356049
2026-02-14,3283891
2026-02-15,1952253
2026-02-16,4041586
2026-02-17,4081258
2026-02-18,4012021
2026-02-19,4017171
2026-02-20,4106117
2026-02-21,3075395
2026-02-22,1839576
2026-02-23,3478862
2026-02-24,3894320
2026-02-25,4041858
2026-02-26,4020042
2026-02-27,4183084
2026-02-28,3026944
